"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.159,0.159,0.207,0.101,0.123,0.187,0.19,0.176,0.217,0.19,0.213,0.264,0.143,0.153,0.193,0.175,0.217,0.261,0.115,0.152,0.223,0.205,0.227,0.311,0.177,0.205,0.263,0.218,0.193,0.232
"lag_sst",0.433,0.503,0.513,0.524,0.49,0.573,0.366,0.444,0.497,0.363,0.394,0.457,0.452,0.551,0.552,0.42,0.483,0.5,0.333,0.421,0.457,0.27,0.401,0.387,0.368,0.367,0.459,0.32,0.389,0.484
"int_chl",0.362,0.392,0.324,0.293,0.342,0.295,0.297,0.305,0.255,0.339,0.37,0.301,0.32,0.357,0.296,0.343,0.322,0.267,0.414,0.404,0.336,0.38,0.364,0.308,0.322,0.332,0.272,0.345,0.376,0.298
"sss",0.06,0.031,0.153,0.099,0.074,0.18,0.148,0.115,0.231,0.196,0.12,0.264,0.129,0.048,0.194,0.08,0.05,0.181,0.229,0.081,0.191,0.195,0.081,0.211,0.197,0.119,0.223,0.063,0.068,0.2
