"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.087,0.105,0.181,0.113,0.128,0.199,0.127,0.107,0.189,0.141,0.11,0.192,0.102,0.087,0.186,0.096,0.079,0.161,0.125,0.132,0.214,0.067,0.068,0.166,0.092,0.095,0.178,0.205,0.114,0.191
"lag_sst",0.431,0.527,0.514,0.443,0.449,0.469,0.366,0.413,0.437,0.44,0.465,0.491,0.499,0.456,0.46,0.494,0.45,0.473,0.43,0.501,0.514,0.421,0.5,0.493,0.369,0.418,0.44,0.497,0.534,0.518
"int_chl",0.33,0.353,0.372,0.401,0.431,0.446,0.417,0.493,0.432,0.332,0.417,0.393,0.406,0.428,0.388,0.428,0.496,0.424,0.375,0.415,0.391,0.343,0.393,0.396,0.43,0.474,0.458,0.232,0.323,0.346
"sss",0.142,0.037,0.11,0.034,0.043,0.12,0.087,0.052,0.119,0.153,0.084,0.164,0.035,0.06,0.146,0.054,0.045,0.128,0.093,0.051,0.138,0.144,0.054,0.132,0.159,0.073,0.153,0.025,0.039,0.123
