"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.06,0.059,0.205,0.053,0.079,0.195,0.075,0.071,0.218,0.026,0.059,0.178,0.057,0.051,0.188,0.05,0.041,0.178,0.065,0.044,0.161,0.008,0.033,0.167,0.021,0.063,0.208,0.065,0.056,0.162
"lag_sst",0.246,0.217,0.312,0.292,0.205,0.31,0.225,0.201,0.304,0.269,0.246,0.333,0.215,0.165,0.294,0.267,0.231,0.35,0.266,0.22,0.323,0.358,0.32,0.38,0.284,0.235,0.327,0.294,0.206,0.286
"int_chl",0.515,0.567,0.531,0.472,0.533,0.518,0.462,0.535,0.508,0.498,0.525,0.531,0.52,0.589,0.549,0.523,0.586,0.517,0.46,0.553,0.513,0.485,0.517,0.51,0.458,0.506,0.493,0.458,0.543,0.521
"sss",0.245,0.265,0.267,0.238,0.313,0.353,0.341,0.352,0.366,0.254,0.269,0.291,0.295,0.297,0.322,0.171,0.216,0.263,0.277,0.296,0.311,0.183,0.188,0.258,0.271,0.3,0.327,0.269,0.297,0.362
