"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.887,NA,404,100,77.536
"2","GAM_RUN1_AllData","TSS",0.775,NA,403,100,77.536
"3","GAM_RUN1_AllData","KAPPA",0.514,NA,403,100,77.536
"4","GBM_RUN1_AllData","ROC",0.929,NA,325.5,100,82.609
"5","GBM_RUN1_AllData","TSS",0.819,NA,320,100,81.884
"6","GBM_RUN1_AllData","KAPPA",0.594,NA,468,80,89.13
"7","RF_RUN1_AllData","ROC",0.926,NA,199,96,86.232
"8","RF_RUN1_AllData","TSS",0.822,NA,200.5,96,86.232
"9","RF_RUN1_AllData","KAPPA",0.635,NA,200.5,96,86.232
"10","GAM_RUN2_AllData","ROC",0.874,NA,448.5,96,73.913
"11","GAM_RUN2_AllData","TSS",0.692,NA,434,96,73.188
"12","GAM_RUN2_AllData","KAPPA",0.435,NA,434,96,73.188
"13","GBM_RUN2_AllData","ROC",0.895,NA,384.5,88,84.058
"14","GBM_RUN2_AllData","TSS",0.721,NA,387,88,84.058
"15","GBM_RUN2_AllData","KAPPA",0.55,NA,387,88,84.058
"16","RF_RUN2_AllData","ROC",0.925,NA,266,88,88.406
"17","RF_RUN2_AllData","TSS",0.764,NA,267,88,88.406
"18","RF_RUN2_AllData","KAPPA",0.656,NA,329,80,92.029
"19","GAM_RUN3_AllData","ROC",0.901,NA,281,96,73.913
"20","GAM_RUN3_AllData","TSS",0.699,NA,283,96,73.913
"21","GAM_RUN3_AllData","KAPPA",0.544,NA,768,60,93.478
"22","GBM_RUN3_AllData","ROC",0.881,NA,278,96,80.435
"23","GBM_RUN3_AllData","TSS",0.764,NA,277,96,80.435
"24","GBM_RUN3_AllData","KAPPA",0.536,NA,277,96,80.435
"25","RF_RUN3_AllData","ROC",0.895,NA,97,96,74.638
"26","RF_RUN3_AllData","TSS",0.706,NA,93,96,74.638
"27","RF_RUN3_AllData","KAPPA",0.581,NA,542,56,96.377
"28","GAM_RUN4_AllData","ROC",0.9,NA,488.5,96,77.536
"29","GAM_RUN4_AllData","TSS",0.728,NA,482,96,76.812
"30","GAM_RUN4_AllData","KAPPA",0.526,NA,698,84,84.058
"31","GBM_RUN4_AllData","ROC",0.901,NA,486.5,88,86.957
