"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.139,0.09,0.155,0.105,0.079,0.184,0.143,0.083,0.137,0.067,0.065,0.165,0.173,0.125,0.144,0.105,0.07,0.175,0.098,0.043,0.104,0.108,0.077,0.147,0.13,0.061,0.146,0.205,0.097,0.145
"lag_sst",0.201,0.195,0.236,0.238,0.26,0.302,0.378,0.266,0.273,0.242,0.272,0.289,0.247,0.234,0.28,0.256,0.248,0.264,0.312,0.366,0.4,0.252,0.264,0.3,0.292,0.307,0.365,0.211,0.273,0.311
"int_chl",0.768,0.777,0.733,0.764,0.734,0.688,0.679,0.737,0.757,0.796,0.808,0.753,0.716,0.766,0.673,0.753,0.76,0.745,0.707,0.737,0.71,0.676,0.758,0.704,0.653,0.74,0.704,0.717,0.822,0.754
"sss",0.189,0.162,0.239,0.251,0.243,0.249,0.229,0.197,0.242,0.201,0.196,0.266,0.185,0.145,0.221,0.213,0.182,0.241,0.159,0.096,0.196,0.229,0.18,0.234,0.171,0.116,0.159,0.108,0.117,0.267
