"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.693,NA,579,85.173,84.305
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.697,NA,579,85.173,84.305
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.936,NA,582.5,85.173,84.978
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.698,NA,540,84.02,86.547
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.706,NA,540,84.02,86.547
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.938,NA,551.5,82.702,87.892
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.688,NA,548,92.586,74.888
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.69,NA,626,85.832,83.184
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.931,NA,624,85.832,83.184
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.662,NA,479,92.586,71.973
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.654,NA,623,80.231,84.978
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.909,NA,624.5,80.231,85.426
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.699,NA,152,98.188,69.058
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.691,NA,884,70.181,98.879
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.943,NA,883.5,70.181,98.879
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.697,NA,588,84.843,85.65
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.703,NA,588,84.843,85.65
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.937,NA,587.5,84.843,85.65
