"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.467,0.038,0.092,0.36,0.179,0.183,0.581,0.096,0.169,0.34,0.075,0.126,0.273,0.08,0.146,0.323,0.087,0.155,0.256,0.056,0.141,0.596,0.17,0.151,0.482,0.107,0.109,0.284,0.056,0.102
"lag_sst",0.495,0.139,0.068,0.503,0.08,0.072,0.383,0.053,0.07,0.183,0.11,0.09,0.309,0.128,0.07,0.369,0.154,0.134,0.188,0.085,0.064,0.422,0.201,0.113,0.438,0.253,0.181,0.461,0.243,0.157
"int_chl",0.673,0.773,0.763,0.686,0.698,0.766,0.592,0.798,0.711,0.563,0.644,0.661,0.654,0.59,0.604,0.581,0.669,0.548,0.747,0.748,0.716,0.618,0.591,0.589,0.68,0.696,0.725,0.695,0.729,0.719
"sss",0.662,0.157,0.115,0.519,0.192,0.204,0.573,0.169,0.145,0.574,0.315,0.253,0.651,0.497,0.404,0.476,0.292,0.211,0.608,0.265,0.186,0.657,0.184,0.131,0.451,0.264,0.225,0.294,0.136,0.12
