"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.804,NA,512,78.788,75.229
"2","GAM_RUN1_AllData","TSS",0.54,NA,510,78.788,75.229
"3","GAM_RUN1_AllData","KAPPA",0.337,NA,525,75.758,76.147
"4","GBM_RUN1_AllData","ROC",0.83,NA,380.5,78.788,75.229
"5","GBM_RUN1_AllData","TSS",0.54,NA,380,78.788,75.229
"6","GBM_RUN1_AllData","KAPPA",0.416,NA,664,36.364,97.248
"7","RF_RUN1_AllData","ROC",0.789,NA,150,66.667,77.064
"8","RF_RUN1_AllData","TSS",0.433,NA,86,81.818,61.009
"9","RF_RUN1_AllData","KAPPA",0.373,NA,376.5,33.333,96.789
"10","GAM_RUN2_AllData","ROC",0.788,NA,424.5,75.758,72.477
"11","GAM_RUN2_AllData","TSS",0.482,NA,424,75.758,72.477
"12","GAM_RUN2_AllData","KAPPA",0.359,NA,747,51.515,88.532
"13","GBM_RUN2_AllData","ROC",0.829,NA,325.5,81.818,76.606
"14","GBM_RUN2_AllData","TSS",0.584,NA,325,81.818,76.147
"15","GBM_RUN2_AllData","KAPPA",0.372,NA,341,78.788,77.982
"16","RF_RUN2_AllData","ROC",0.838,NA,173,72.727,81.651
"17","RF_RUN2_AllData","TSS",0.544,NA,170,72.727,81.193
"18","RF_RUN2_AllData","KAPPA",0.389,NA,170,72.727,81.193
"19","GAM_RUN3_AllData","ROC",0.857,NA,678,78.788,82.569
"20","GAM_RUN3_AllData","TSS",0.614,NA,673,78.788,82.11
"21","GAM_RUN3_AllData","KAPPA",0.439,NA,673,78.788,82.11
"22","GBM_RUN3_AllData","ROC",0.88,NA,348.5,93.939,68.349
"23","GBM_RUN3_AllData","TSS",0.623,NA,347,93.939,67.89
"24","GBM_RUN3_AllData","KAPPA",0.521,NA,693,51.515,95.872
"25","RF_RUN3_AllData","ROC",0.818,NA,161,75.758,74.771
"26","RF_RUN3_AllData","TSS",0.492,NA,154,75.758,73.394
"27","RF_RUN3_AllData","KAPPA",0.466,NA,303,54.545,92.661
"28","GAM_RUN4_AllData","ROC",0.793,NA,379.5,75.758,74.771
"29","GAM_RUN4_AllData","TSS",0.501,NA,374,75.758,74.312
"30","GAM_RUN4_AllData","KAPPA",0.401,NA,859,45.455,93.119
"31","GBM_RUN4_AllData","ROC",0.812,NA,200.5,90.909,62.385
"32","GBM_RUN4_AllData","TSS",0.528,NA,189.5,90.909,61.927
"33","GBM_RUN4_AllData","KAPPA",0.388,NA,671,39.394,94.954
"34","RF_RUN4_AllData","ROC",0.793,NA,51,90.909,56.422
"35","RF_RUN4_AllData","TSS",0.46,NA,47,90.909,55.046
"36","RF_RUN4_AllData","KAPPA",0.31,NA,351.5,33.333,94.037
"37","GAM_RUN5_AllData","ROC",0.83,NA,394,87.879,65.596
"38","GAM_RUN5_AllData","TSS",0.53,NA,392,87.879,65.138
"39","GAM_RUN5_AllData","KAPPA",0.413,NA,713,63.636,86.697
"40","GBM_RUN5_AllData","ROC",0.852,NA,309,90.909,66.514
"41","GBM_RUN5_AllData","TSS",0.57,NA,305,90.909,66.055
"42","GBM_RUN5_AllData","KAPPA",0.421,NA,551,57.576,89.45
"43","RF_RUN5_AllData","ROC",0.844,NA,160,75.758,76.606
"44","RF_RUN5_AllData","TSS",0.514,NA,156,75.758,75.229
"45","RF_RUN5_AllData","KAPPA",0.518,NA,376,45.455,97.706
"46","GAM_RUN6_AllData","ROC",0.864,NA,630.5,87.879,78.44
"47","GAM_RUN6_AllData","TSS",0.663,NA,631,87.879,78.44
"48","GAM_RUN6_AllData","KAPPA",0.479,NA,701,81.818,83.945
"49","GBM_RUN6_AllData","ROC",0.87,NA,456,81.818,80.275
"50","GBM_RUN6_AllData","TSS",0.621,NA,458,81.818,80.275
"51","GBM_RUN6_AllData","KAPPA",0.521,NA,664,51.515,95.872
"52","RF_RUN6_AllData","ROC",0.848,NA,131,81.818,75.688
"53","RF_RUN6_AllData","TSS",0.57,NA,128,81.818,74.771
"54","RF_RUN6_AllData","KAPPA",0.473,NA,437,39.394,98.165
"55","GAM_RUN7_AllData","ROC",0.818,NA,350,93.939,65.138
"56","GAM_RUN7_AllData","TSS",0.586,NA,342,93.939,64.679
"57","GAM_RUN7_AllData","KAPPA",0.327,NA,665,57.576,83.945
"58","GBM_RUN7_AllData","ROC",0.83,NA,322,87.879,68.807
"59","GBM_RUN7_AllData","TSS",0.558,NA,316,87.879,67.89
"60","GBM_RUN7_AllData","KAPPA",0.416,NA,730,30.303,99.541
"61","RF_RUN7_AllData","ROC",0.856,NA,145,81.818,72.477
"62","RF_RUN7_AllData","TSS",0.534,NA,143,81.818,71.56
"63","RF_RUN7_AllData","KAPPA",0.533,NA,407.5,48.485,97.248
"64","GAM_RUN8_AllData","ROC",0.882,NA,649.5,81.818,83.945
"65","GAM_RUN8_AllData","TSS",0.653,NA,646,81.818,83.486
"66","GAM_RUN8_AllData","KAPPA",0.492,NA,687,75.758,86.239
"67","GBM_RUN8_AllData","ROC",0.893,NA,345.5,87.879,77.064
"68","GBM_RUN8_AllData","TSS",0.648,NA,305,90.909,73.853
"69","GBM_RUN8_AllData","KAPPA",0.523,NA,615,57.576,93.578
"70","RF_RUN8_AllData","ROC",0.843,NA,165,75.758,82.569
"71","RF_RUN8_AllData","TSS",0.583,NA,166,75.758,82.569
"72","RF_RUN8_AllData","KAPPA",0.45,NA,516,33.333,99.541
"73","GAM_RUN9_AllData","ROC",0.838,NA,248.5,93.939,68.349
"74","GAM_RUN9_AllData","TSS",0.618,NA,232,93.939,67.89
"75","GAM_RUN9_AllData","KAPPA",0.413,NA,788,57.576,88.532
"76","GBM_RUN9_AllData","ROC",0.88,NA,406,87.879,79.817
"77","GBM_RUN9_AllData","TSS",0.663,NA,401,87.879,78.44
"78","GBM_RUN9_AllData","KAPPA",0.524,NA,615,60.606,92.661
"79","RF_RUN9_AllData","ROC",0.834,NA,185,72.727,84.862
"80","RF_RUN9_AllData","TSS",0.576,NA,184,72.727,84.404
"81","RF_RUN9_AllData","KAPPA",0.469,NA,237,57.576,91.743
"82","GAM_RUN10_AllData","ROC",0.812,NA,412.5,84.848,68.807
"83","GAM_RUN10_AllData","TSS",0.529,NA,434,81.818,71.101
"84","GAM_RUN10_AllData","KAPPA",0.307,NA,626,60.606,81.193
"85","GBM_RUN10_AllData","ROC",0.825,NA,369.5,81.818,75.688
"86","GBM_RUN10_AllData","TSS",0.575,NA,368,81.818,75.688
"87","GBM_RUN10_AllData","KAPPA",0.36,NA,384,78.788,77.064
"88","RF_RUN10_AllData","ROC",0.8,NA,123,75.758,74.312
"89","RF_RUN10_AllData","TSS",0.501,NA,121,75.758,74.312
"90","RF_RUN10_AllData","KAPPA",0.32,NA,140,69.697,77.523
