"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.101,0.092,0.13,0.117,0.076,0.107,0.074,0.103,0.138,0.023,0.05,0.083,0.102,0.062,0.096,0.049,0.061,0.111,0.051,0.058,0.096,0.054,0.068,0.108,0.107,0.1,0.127,0.177,0.101,0.124
"lag_sst",0.546,0.677,0.622,0.52,0.59,0.577,0.461,0.522,0.517,0.532,0.57,0.534,0.593,0.65,0.554,0.554,0.59,0.542,0.457,0.506,0.52,0.451,0.532,0.531,0.553,0.59,0.513,0.508,0.564,0.517
"int_chl",0.208,0.169,0.181,0.291,0.249,0.242,0.324,0.276,0.271,0.291,0.251,0.281,0.225,0.238,0.255,0.342,0.257,0.26,0.283,0.229,0.231,0.4,0.314,0.279,0.301,0.238,0.256,0.32,0.299,0.323
"sss",0.154,0.141,0.186,0.167,0.158,0.205,0.102,0.08,0.139,0.214,0.175,0.203,0.073,0.096,0.152,0.125,0.117,0.203,0.239,0.222,0.243,0.141,0.148,0.198,0.092,0.122,0.183,0.099,0.127,0.195
