"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.891,NA,683,82.143,86.432
"2","GAM_RUN1_AllData","TSS",0.686,NA,684,82.143,86.432
"3","GAM_RUN1_AllData","KAPPA",0.626,NA,704,78.571,88.442
"4","GBM_RUN1_AllData","ROC",0.875,NA,417.5,92.857,77.387
"5","GBM_RUN1_AllData","TSS",0.697,NA,410,92.857,76.884
"6","GBM_RUN1_AllData","KAPPA",0.572,NA,576,76.786,85.93
"7","RF_RUN1_AllData","ROC",0.86,NA,249,85.714,78.894
"8","RF_RUN1_AllData","TSS",0.638,NA,259,83.929,79.899
"9","RF_RUN1_AllData","KAPPA",0.539,NA,311,78.571,82.915
"10","GAM_RUN2_AllData","ROC",0.838,NA,582,69.643,81.407
"11","GAM_RUN2_AllData","TSS",0.509,NA,466,78.571,71.859
"12","GAM_RUN2_AllData","KAPPA",0.468,NA,723,55.357,89.447
"13","GBM_RUN2_AllData","ROC",0.842,NA,385,85.714,73.367
"14","GBM_RUN2_AllData","TSS",0.591,NA,384,85.714,73.367
"15","GBM_RUN2_AllData","KAPPA",0.458,NA,384,85.714,73.367
"16","RF_RUN2_AllData","ROC",0.837,NA,226,83.929,78.392
"17","RF_RUN2_AllData","TSS",0.621,NA,216,85.714,76.382
"18","RF_RUN2_AllData","KAPPA",0.506,NA,235,82.143,78.894
"19","GAM_RUN3_AllData","ROC",0.793,NA,514.5,75,75.377
"20","GAM_RUN3_AllData","TSS",0.499,NA,512,75,74.874
"21","GAM_RUN3_AllData","KAPPA",0.405,NA,512,75,74.874
"22","GBM_RUN3_AllData","ROC",0.802,NA,349.5,82.143,71.357
"23","GBM_RUN3_AllData","TSS",0.535,NA,346,82.143,71.357
"24","GBM_RUN3_AllData","KAPPA",0.432,NA,497,67.857,80.905
"25","RF_RUN3_AllData","ROC",0.795,NA,123,85.714,66.834
"26","RF_RUN3_AllData","TSS",0.525,NA,124,85.714,66.834
"27","RF_RUN3_AllData","KAPPA",0.419,NA,348,60.714,83.92
"28","GAM_RUN4_AllData","ROC",0.869,NA,577.5,78.571,83.417
"29","GAM_RUN4_AllData","TSS",0.61,NA,574,78.571,81.91
"30","GAM_RUN4_AllData","KAPPA",0.554,NA,624,73.214,86.432
"31","GBM_RUN4_AllData","ROC",0.851,NA,438.5,85.714,78.894
"32","GBM_RUN4_AllData","TSS",0.646,NA,437,85.714,78.392
"33","GBM_RUN4_AllData","KAPPA",0.53,NA,437,85.714,78.392
"34","RF_RUN4_AllData","ROC",0.829,NA,294,80.357,80.905
"35","RF_RUN4_AllData","TSS",0.603,NA,287,80.357,79.899
"36","RF_RUN4_AllData","KAPPA",0.519,NA,322,76.786,82.412
"37","GAM_RUN5_AllData","ROC",0.855,NA,584,82.143,82.915
"38","GAM_RUN5_AllData","TSS",0.646,NA,564,82.143,82.412
"39","GAM_RUN5_AllData","KAPPA",0.556,NA,564,82.143,82.412
"40","GBM_RUN5_AllData","ROC",0.859,NA,474,82.143,81.91
"41","GBM_RUN5_AllData","TSS",0.641,NA,472,82.143,81.407
"42","GBM_RUN5_AllData","KAPPA",0.578,NA,577,73.214,87.94
"43","RF_RUN5_AllData","ROC",0.848,NA,244,85.714,81.407
"44","RF_RUN5_AllData","TSS",0.671,NA,245.5,85.714,81.407
"45","RF_RUN5_AllData","KAPPA",0.574,NA,301,80.357,84.422
"46","GAM_RUN6_AllData","ROC",0.859,NA,599.5,78.571,80.905
"47","GAM_RUN6_AllData","TSS",0.595,NA,602,78.571,80.905
"48","GAM_RUN6_AllData","KAPPA",0.535,NA,822,57.143,92.462
"49","GBM_RUN6_AllData","ROC",0.857,NA,454,83.929,78.392
"50","GBM_RUN6_AllData","TSS",0.623,NA,454,83.929,78.392
"51","GBM_RUN6_AllData","KAPPA",0.513,NA,462,82.143,78.894
"52","RF_RUN6_AllData","ROC",0.843,NA,188,89.286,69.849
"53","RF_RUN6_AllData","TSS",0.591,NA,191,89.286,69.849
"54","RF_RUN6_AllData","KAPPA",0.499,NA,467,66.071,86.432
"55","GAM_RUN7_AllData","ROC",0.821,NA,425,78.571,75.377
"56","GAM_RUN7_AllData","TSS",0.537,NA,461,76.786,76.884
"57","GAM_RUN7_AllData","KAPPA",0.475,NA,602,67.857,83.92
"58","GBM_RUN7_AllData","ROC",0.84,NA,416,78.571,80.402
"59","GBM_RUN7_AllData","TSS",0.59,NA,416,78.571,80.402
"60","GBM_RUN7_AllData","KAPPA",0.505,NA,550,67.857,85.93
"61","RF_RUN7_AllData","ROC",0.812,NA,157,82.143,73.869
"62","RF_RUN7_AllData","TSS",0.56,NA,155,82.143,73.869
"63","RF_RUN7_AllData","KAPPA",0.45,NA,217,75,78.392
"64","GAM_RUN8_AllData","ROC",0.838,NA,664.5,69.643,90.955
