"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.601,0.063,0.356,0.609,0.116,0.232,0.596,0.084,0.371,0.463,0.092,0.268,0.627,0.108,0.413,0.416,0.074,0.371,0.462,0.089,0.259,0.449,0.039,0.271,0.531,0.146,0.197,0.321,0.019,0.311
"lag_sst",0.467,0.538,0.338,0.699,0.281,0.135,0.548,0.442,0.22,0.661,0.506,0.168,0.459,0.579,0.246,0.698,0.657,0.197,0.468,0.46,0.291,0.638,0.606,0.263,0.6,0.516,0.284,0.605,0.398,0.272
"int_chl",0.781,0.554,0.711,0.767,0.471,0.573,0.744,0.478,0.735,0.693,0.479,0.449,0.528,0.447,0.501,0.525,0.357,0.525,0.641,0.632,0.598,0.688,0.622,0.637,0.782,0.536,0.585,0.537,0.576,0.59
"sss",0.118,0.126,0.06,0.626,0.379,0.091,0.633,0.205,0.078,0.634,0.592,0.11,0.631,0.127,0.101,0.561,0.078,0.107,0.177,0.073,0.067,0.592,0.059,0.068,0.644,0.144,0.127,0.471,0.354,0.125
