"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.859,NA,443,82.069,76.433
"2","GAM_RUN1_AllData","TSS",0.571,NA,450,80.69,76.433
"3","GAM_RUN1_AllData","KAPPA",0.57,NA,450,80.69,76.433
"4","GBM_RUN1_AllData","ROC",0.873,NA,484.5,82.759,77.707
"5","GBM_RUN1_AllData","TSS",0.598,NA,479,82.759,77.07
"6","GBM_RUN1_AllData","KAPPA",0.597,NA,479,82.759,77.07
"7","RF_RUN1_AllData","ROC",0.879,NA,340,91.034,71.338
"8","RF_RUN1_AllData","TSS",0.618,NA,322,91.724,70.064
"9","RF_RUN1_AllData","KAPPA",0.612,NA,322,91.724,70.064
"10","GAM_RUN2_AllData","ROC",0.819,NA,561.5,70.345,80.255
"11","GAM_RUN2_AllData","TSS",0.505,NA,475,77.241,73.248
"12","GAM_RUN2_AllData","KAPPA",0.504,NA,475,77.241,73.248
"13","GBM_RUN2_AllData","ROC",0.811,NA,360.5,81.379,66.242
"14","GBM_RUN2_AllData","TSS",0.476,NA,375,80.69,66.879
"15","GBM_RUN2_AllData","KAPPA",0.473,NA,375,80.69,66.879
"16","RF_RUN2_AllData","ROC",0.81,NA,295,86.207,63.057
"17","RF_RUN2_AllData","TSS",0.493,NA,292,86.207,63.057
"18","RF_RUN2_AllData","KAPPA",0.488,NA,292,86.207,63.057
"19","GAM_RUN3_AllData","ROC",0.866,NA,386.5,90.345,71.338
"20","GAM_RUN3_AllData","TSS",0.617,NA,385,90.345,70.701
"21","GAM_RUN3_AllData","KAPPA",0.612,NA,385,90.345,70.701
"22","GBM_RUN3_AllData","ROC",0.872,NA,440.5,85.517,75.796
"23","GBM_RUN3_AllData","TSS",0.613,NA,441,85.517,75.796
"24","GBM_RUN3_AllData","KAPPA",0.61,NA,441,85.517,75.796
"25","RF_RUN3_AllData","ROC",0.869,NA,485,82.759,77.707
"26","RF_RUN3_AllData","TSS",0.605,NA,485,82.759,77.707
"27","RF_RUN3_AllData","KAPPA",0.603,NA,485,82.759,77.707
"28","GAM_RUN4_AllData","ROC",0.841,NA,393,86.207,70.064
"29","GAM_RUN4_AllData","TSS",0.557,NA,468,78.621,76.433
"30","GAM_RUN4_AllData","KAPPA",0.556,NA,468,78.621,76.433
"31","GBM_RUN4_AllData","ROC",0.839,NA,558.5,73.793,82.166
"32","GBM_RUN4_AllData","TSS",0.553,NA,563,73.103,82.166
"33","GBM_RUN4_AllData","KAPPA",0.554,NA,563,73.103,82.166
"34","RF_RUN4_AllData","ROC",0.836,NA,482,77.931,75.159
"35","RF_RUN4_AllData","TSS",0.53,NA,489,77.241,75.796
"36","RF_RUN4_AllData","KAPPA",0.53,NA,489,77.241,75.796
"37","GAM_RUN5_AllData","ROC",0.865,NA,465.5,83.448,78.981
"38","GAM_RUN5_AllData","TSS",0.618,NA,454,83.448,78.344
"39","GAM_RUN5_AllData","KAPPA",0.616,NA,454,83.448,78.344
"40","GBM_RUN5_AllData","ROC",0.885,NA,423,86.897,77.07
"41","GBM_RUN5_AllData","TSS",0.64,NA,421,86.897,77.07
"42","GBM_RUN5_AllData","KAPPA",0.637,NA,421,86.897,77.07
"43","RF_RUN5_AllData","ROC",0.871,NA,375,89.655,73.248
"44","RF_RUN5_AllData","TSS",0.629,NA,380,88.966,73.248
"45","RF_RUN5_AllData","KAPPA",0.624,NA,380,88.966,73.248
"46","GAM_RUN6_AllData","ROC",0.838,NA,450,83.448,71.975
"47","GAM_RUN6_AllData","TSS",0.554,NA,447,83.448,71.338
"48","GAM_RUN6_AllData","KAPPA",0.551,NA,447,83.448,71.338
"49","GBM_RUN6_AllData","ROC",0.835,NA,486,80.69,73.885
"50","GBM_RUN6_AllData","TSS",0.546,NA,485,80.69,73.885
"51","GBM_RUN6_AllData","KAPPA",0.544,NA,485,80.69,73.885
"52","RF_RUN6_AllData","ROC",0.837,NA,460,82.759,69.427
"53","RF_RUN6_AllData","TSS",0.521,NA,472,82.069,70.064
"54","RF_RUN6_AllData","KAPPA",0.518,NA,472,82.069,70.064
"55","GAM_RUN7_AllData","ROC",0.848,NA,403,87.586,72.611
"56","GAM_RUN7_AllData","TSS",0.6,NA,439,84.828,74.522
"57","GAM_RUN7_AllData","KAPPA",0.597,NA,439,84.828,74.522
"58","GBM_RUN7_AllData","ROC",0.84,NA,481.5,82.069,75.159
"59","GBM_RUN7_AllData","TSS",0.566,NA,477,82.069,74.522
"60","GBM_RUN7_AllData","KAPPA",0.564,NA,477,82.069,74.522
"61","RF_RUN7_AllData","ROC",0.84,NA,516,79.31,77.707
"62","RF_RUN7_AllData","TSS",0.57,NA,514,79.31,77.07
"63","RF_RUN7_AllData","KAPPA",0.569,NA,514,79.31,77.07
"64","GAM_RUN8_AllData","ROC",0.832,NA,463.5,78.621,76.433
"65","GAM_RUN8_AllData","TSS",0.545,NA,452,79.31,75.159
"66","GAM_RUN8_AllData","KAPPA",0.543,NA,452,79.31,75.159
"67","GBM_RUN8_AllData","ROC",0.829,NA,427,80.69,71.975
"68","GBM_RUN8_AllData","TSS",0.527,NA,426,80.69,71.338
"69","GBM_RUN8_AllData","KAPPA",0.524,NA,426,80.69,71.338
"70","RF_RUN8_AllData","ROC",0.834,NA,297,87.586,64.968
"71","RF_RUN8_AllData","TSS",0.52,NA,281,88.966,63.057
"72","RF_RUN8_AllData","KAPPA",0.515,NA,281,88.966,63.057
"73","GAM_RUN9_AllData","ROC",0.826,NA,450.5,75.862,77.707
"74","GAM_RUN9_AllData","TSS",0.536,NA,451,75.862,77.707
"75","GAM_RUN9_AllData","KAPPA",0.536,NA,451,75.862,77.707
"76","GBM_RUN9_AllData","ROC",0.818,NA,318,84.828,67.516
"77","GBM_RUN9_AllData","TSS",0.523,NA,316,84.828,66.879
"78","GBM_RUN9_AllData","KAPPA",0.519,NA,316,84.828,66.879
"79","RF_RUN9_AllData","ROC",0.818,NA,347,82.069,71.338
"80","RF_RUN9_AllData","TSS",0.532,NA,371,80,73.248
"81","RF_RUN9_AllData","KAPPA",0.531,NA,371,80,73.248
"82","GAM_RUN10_AllData","ROC",0.863,NA,485,80,79.618
"83","GAM_RUN10_AllData","TSS",0.596,NA,486,80,79.618
"84","GAM_RUN10_AllData","KAPPA",0.596,NA,486,80,79.618
"85","GBM_RUN10_AllData","ROC",0.87,NA,433.5,88.276,71.975
"86","GBM_RUN10_AllData","TSS",0.603,NA,433,88.276,71.975
"87","GBM_RUN10_AllData","KAPPA",0.598,NA,433,88.276,71.975
"88","RF_RUN10_AllData","ROC",0.866,NA,375,91.034,69.427
"89","RF_RUN10_AllData","TSS",0.605,NA,378,91.034,69.427
"90","RF_RUN10_AllData","KAPPA",0.599,NA,378,91.034,69.427
