"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.055,0.058,0.097,0.054,0.062,0.111,0.042,0.063,0.108,0.034,0.046,0.096,0.081,0.073,0.122,0.071,0.053,0.091,0.051,0.043,0.087,0.059,0.064,0.104,0.072,0.1,0.152,0.033,0.048,0.101
"lag_sst",0.546,0.415,0.397,0.585,0.487,0.441,0.549,0.435,0.385,0.619,0.506,0.476,0.653,0.488,0.466,0.603,0.465,0.43,0.54,0.4,0.41,0.549,0.408,0.411,0.612,0.454,0.421,0.639,0.485,0.435
"int_chl",0.477,0.593,0.535,0.453,0.588,0.541,0.466,0.596,0.566,0.417,0.54,0.508,0.386,0.567,0.523,0.456,0.599,0.542,0.471,0.621,0.565,0.452,0.589,0.536,0.413,0.579,0.54,0.403,0.581,0.538
"sss",0.044,0.014,0.099,0.089,0.021,0.095,0.047,0.012,0.08,0.071,0.012,0.09,0.081,0.014,0.085,0.081,0.018,0.081,0.063,0.018,0.093,0.07,0.014,0.098,0.093,0.013,0.086,0.083,0.018,0.094
