"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.728,NA,2.5,76.923,70
"2","GAM_RUN1_AllData","TSS",0.436,NA,0,100,0
"3","GAM_RUN1_AllData","KAPPA",0.345,NA,843,46.154,88.333
"4","GBM_RUN1_AllData","ROC",0.865,NA,187,100,68.333
"5","GBM_RUN1_AllData","TSS",0.683,NA,187,100,68.333
"6","GBM_RUN1_AllData","KAPPA",0.497,NA,284.5,84.615,80
"7","RF_RUN1_AllData","ROC",0.83,NA,78,100,61.667
"8","RF_RUN1_AllData","TSS",0.617,NA,78,100,61.667
"9","RF_RUN1_AllData","KAPPA",0.422,NA,474,30.769,100
"10","GAM_RUN2_AllData","ROC",0.846,NA,162.5,92.308,68.333
"11","GAM_RUN2_AllData","TSS",0.606,NA,162,92.308,68.333
"12","GAM_RUN2_AllData","KAPPA",0.614,NA,954.5,53.846,98.333
"13","GBM_RUN2_AllData","ROC",0.89,NA,475.5,84.615,90
"14","GBM_RUN2_AllData","TSS",0.746,NA,475,84.615,90
"15","GBM_RUN2_AllData","KAPPA",0.682,NA,506,76.923,93.333
"16","RF_RUN2_AllData","ROC",0.876,NA,131,92.308,68.333
"17","RF_RUN2_AllData","TSS",0.586,NA,198,76.923,81.667
"18","RF_RUN2_AllData","KAPPA",0.532,NA,272.5,61.538,91.667
"19","GAM_RUN3_AllData","ROC",0.858,NA,219,76.923,86.667
"20","GAM_RUN3_AllData","TSS",0.636,NA,222,76.923,86.667
"21","GAM_RUN3_AllData","KAPPA",0.553,NA,222,76.923,86.667
"22","GBM_RUN3_AllData","ROC",0.872,NA,315,84.615,83.333
"23","GBM_RUN3_AllData","TSS",0.669,NA,458.5,76.923,90
"24","GBM_RUN3_AllData","KAPPA",0.701,NA,595.5,69.231,96.667
"25","RF_RUN3_AllData","ROC",0.843,NA,390,69.231,91.667
"26","RF_RUN3_AllData","TSS",0.609,NA,388,69.231,91.667
"27","RF_RUN3_AllData","KAPPA",0.591,NA,388,69.231,91.667
"28","GAM_RUN4_AllData","ROC",0.582,NA,294.5,38.462,80
"29","GAM_RUN4_AllData","TSS",0.185,NA,293,38.462,80
"30","GAM_RUN4_AllData","KAPPA",0.165,NA,293,38.462,80
"31","GBM_RUN4_AllData","ROC",0.821,NA,549.5,69.231,90
"32","GBM_RUN4_AllData","TSS",0.592,NA,548.5,69.231,90
"33","GBM_RUN4_AllData","KAPPA",0.559,NA,548.5,69.231,90
"34","RF_RUN4_AllData","ROC",0.801,NA,473,61.538,90
"35","RF_RUN4_AllData","TSS",0.509,NA,396.5,69.231,81.667
"36","RF_RUN4_AllData","KAPPA",0.537,NA,522,53.846,95
"37","GAM_RUN5_AllData","ROC",0.822,NA,87,84.615,70
"38","GAM_RUN5_AllData","TSS",0.546,NA,91,84.615,70
"39","GAM_RUN5_AllData","KAPPA",0.502,NA,904,53.846,93.333
"40","GBM_RUN5_AllData","ROC",0.865,NA,373,84.615,81.667
"41","GBM_RUN5_AllData","TSS",0.663,NA,375,84.615,81.667
"42","GBM_RUN5_AllData","KAPPA",0.591,NA,589,69.231,91.667
"43","RF_RUN5_AllData","ROC",0.832,NA,204,92.308,71.667
"44","RF_RUN5_AllData","TSS",0.64,NA,204,92.308,71.667
"45","RF_RUN5_AllData","KAPPA",0.471,NA,304,69.231,85
"46","GAM_RUN6_AllData","ROC",0.853,NA,374,76.923,81.667
"47","GAM_RUN6_AllData","TSS",0.586,NA,374,76.923,81.667
"48","GAM_RUN6_AllData","KAPPA",0.472,NA,374,76.923,81.667
"49","GBM_RUN6_AllData","ROC",0.913,NA,481,84.615,93.333
"50","GBM_RUN6_AllData","TSS",0.779,NA,481.5,84.615,93.333
"51","GBM_RUN6_AllData","KAPPA",0.735,NA,481.5,84.615,93.333
"52","RF_RUN6_AllData","ROC",0.874,NA,326,76.923,93.333
"53","RF_RUN6_AllData","TSS",0.703,NA,326.5,76.923,93.333
"54","RF_RUN6_AllData","KAPPA",0.682,NA,326.5,76.923,93.333
"55","GAM_RUN7_AllData","ROC",0.816,NA,212,84.615,75
"56","GAM_RUN7_AllData","TSS",0.596,NA,207,84.615,75
"57","GAM_RUN7_AllData","KAPPA",0.5,NA,773,61.538,90
