"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.831,NA,403,96.552,96.763
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.95,NA,377,100,94.964
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.991,NA,380.5,100,95.324
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.815,NA,347,86.207,97.842
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.946,NA,247,100,94.604
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.99,NA,250,100,94.604
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.857,NA,528,93.103,97.842
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.964,NA,502,100,96.043
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.992,NA,507,100,96.763
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.857,NA,451,93.103,97.842
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.964,NA,380,100,96.403
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.992,NA,396,100,96.763
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.765,NA,929,68.966,99.281
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.921,NA,611,100,92.086
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.988,NA,613.5,100,92.086
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.831,NA,399,96.552,96.763
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.96,NA,386,100,95.683
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.991,NA,388,100,96.043
