"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.036,0.031,0.071,0.03,0.021,0.07,0.052,0.029,0.07,0.057,0.036,0.092,0.048,0.026,0.08,0.012,0.024,0.064,0.052,0.026,0.091,0.051,0.036,0.095,0.056,0.03,0.066,0.03,0.026,0.083
"lag_sst",0.655,0.75,0.767,0.806,0.776,0.768,0.684,0.764,0.754,0.709,0.777,0.788,0.666,0.721,0.733,0.631,0.743,0.727,0.736,0.774,0.753,0.628,0.768,0.766,0.712,0.793,0.783,0.716,0.797,0.764
"int_chl",0.272,0.267,0.333,0.284,0.297,0.341,0.247,0.24,0.326,0.265,0.265,0.307,0.305,0.3,0.34,0.286,0.283,0.328,0.259,0.274,0.317,0.284,0.241,0.289,0.255,0.245,0.269,0.248,0.228,0.292
"sss",0.193,0.135,0.211,0.085,0.061,0.172,0.186,0.088,0.187,0.231,0.099,0.243,0.205,0.12,0.221,0.212,0.119,0.232,0.147,0.069,0.178,0.255,0.116,0.244,0.188,0.071,0.201,0.218,0.131,0.225
