"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.909,NA,276.5,96,79.71
"2","GAM_RUN1_AllData","TSS",0.75,NA,266,96,78.986
"3","GAM_RUN1_AllData","KAPPA",0.58,NA,653,80,88.406
"4","GBM_RUN1_AllData","ROC",0.902,NA,212,96,83.333
"5","GBM_RUN1_AllData","TSS",0.793,NA,208,96,82.609
"6","GBM_RUN1_AllData","KAPPA",0.588,NA,345,88,86.232
"7","RF_RUN1_AllData","ROC",0.926,NA,100,96,83.333
"8","RF_RUN1_AllData","TSS",0.793,NA,99,96,83.333
"9","RF_RUN1_AllData","KAPPA",0.691,NA,261,88,91.304
"10","GAM_RUN2_AllData","ROC",0.854,NA,269.5,92,71.014
"11","GAM_RUN2_AllData","TSS",0.63,NA,271,92,71.014
"12","GAM_RUN2_AllData","KAPPA",0.427,NA,653,72,82.609
"13","GBM_RUN2_AllData","ROC",0.852,NA,185.5,92,71.739
"14","GBM_RUN2_AllData","TSS",0.63,NA,177,92,71.014
"15","GBM_RUN2_AllData","KAPPA",0.544,NA,614,60,93.478
"16","RF_RUN2_AllData","ROC",0.887,NA,59,96,66.667
"17","RF_RUN2_AllData","TSS",0.627,NA,60,96,66.667
"18","RF_RUN2_AllData","KAPPA",0.528,NA,429,56,94.203
"19","GAM_RUN3_AllData","ROC",0.816,NA,218.5,92,69.565
"20","GAM_RUN3_AllData","TSS",0.616,NA,218,92,69.565
"21","GAM_RUN3_AllData","KAPPA",0.4,NA,893,48,91.304
"22","GBM_RUN3_AllData","ROC",0.861,NA,432,84,80.435
"23","GBM_RUN3_AllData","TSS",0.63,NA,424,84,78.986
"24","GBM_RUN3_AllData","KAPPA",0.511,NA,789,52,94.928
"25","RF_RUN3_AllData","ROC",0.882,NA,222,88,76.812
"26","RF_RUN3_AllData","TSS",0.648,NA,221,88,76.812
"27","RF_RUN3_AllData","KAPPA",0.512,NA,477,56,93.478
"28","GAM_RUN4_AllData","ROC",0.87,NA,243.5,88,73.913
"29","GAM_RUN4_AllData","TSS",0.619,NA,241.5,88,73.913
"30","GAM_RUN4_AllData","KAPPA",0.482,NA,690,60,90.58
"31","GBM_RUN4_AllData","ROC",0.919,NA,408,92,84.783
"32","GBM_RUN4_AllData","TSS",0.761,NA,401,92,84.058
"33","GBM_RUN4_AllData","KAPPA",0.585,NA,536,72,91.304
"34","RF_RUN4_AllData","ROC",0.928,NA,302,84,90.58
"35","RF_RUN4_AllData","TSS",0.746,NA,303,84,90.58
"36","RF_RUN4_AllData","KAPPA",0.68,NA,373,76,94.203
"37","GAM_RUN5_AllData","ROC",0.877,NA,429,96,76.087
"38","GAM_RUN5_AllData","TSS",0.721,NA,429,96,76.087
"39","GAM_RUN5_AllData","KAPPA",0.473,NA,429,96,76.087
"40","GBM_RUN5_AllData","ROC",0.916,NA,416,96,81.884
"41","GBM_RUN5_AllData","TSS",0.779,NA,418,96,81.884
"42","GBM_RUN5_AllData","KAPPA",0.561,NA,458,92,83.333
"43","RF_RUN5_AllData","ROC",0.93,NA,226,96,84.058
"44","RF_RUN5_AllData","TSS",0.793,NA,218.5,96,83.333
"45","RF_RUN5_AllData","KAPPA",0.616,NA,292.5,88,87.681
"46","GAM_RUN6_AllData","ROC",0.898,NA,291,100,71.739
"47","GAM_RUN6_AllData","TSS",0.717,NA,288,100,71.014
"48","GAM_RUN6_AllData","KAPPA",0.526,NA,655,76,86.957
"49","GBM_RUN6_AllData","ROC",0.911,NA,464,96,82.609
"50","GBM_RUN6_AllData","TSS",0.786,NA,466,96,82.609
"51","GBM_RUN6_AllData","KAPPA",0.577,NA,517,84,86.957
"52","RF_RUN6_AllData","ROC",0.927,NA,254,96,84.058
"53","RF_RUN6_AllData","TSS",0.801,NA,257,96,84.058
"54","RF_RUN6_AllData","KAPPA",0.651,NA,397,72,94.203
"55","GAM_RUN7_AllData","ROC",0.884,NA,339.5,92,81.159
