"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.038,0.044,0.083,0.076,0.072,0.108,0.036,0.052,0.092,0.058,0.063,0.108,0.058,0.048,0.096,0.06,0.064,0.119,0.046,0.055,0.11,0.044,0.049,0.097,0.027,0.052,0.086,0.024,0.038,0.087
"lag_sst",0.582,0.452,0.437,0.659,0.513,0.471,0.593,0.465,0.469,0.538,0.371,0.365,0.594,0.452,0.425,0.582,0.435,0.419,0.605,0.454,0.437,0.62,0.482,0.462,0.557,0.433,0.404,0.544,0.392,0.379
"int_chl",0.468,0.581,0.538,0.354,0.5,0.497,0.492,0.592,0.558,0.5,0.653,0.576,0.394,0.578,0.513,0.468,0.605,0.583,0.404,0.559,0.547,0.417,0.551,0.51,0.472,0.619,0.537,0.494,0.612,0.582
"sss",0.039,0.015,0.084,0.073,0.018,0.103,0.031,0.009,0.063,0.067,0.014,0.083,0.106,0.013,0.083,0.059,0.011,0.068,0.105,0.019,0.088,0.086,0.011,0.084,0.043,0.006,0.066,0.053,0.009,0.073
