"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.312,0.157,0.258,0.295,0.22,0.306,0.197,0.132,0.245,0.107,0.122,0.217,0.155,0.154,0.228,0.135,0.124,0.177,0.121,0.107,0.216,0.21,0.14,0.21,0.361,0.148,0.231,0.412,0.157,0.252
"lag_sst",0.054,0.061,0.098,0.164,0.063,0.084,0.155,0.065,0.091,0.098,0.046,0.077,0.059,0.063,0.096,0.279,0.045,0.079,0.172,0.054,0.089,0.15,0.055,0.057,0.212,0.043,0.062,0.1,0.036,0.066
"int_chl",0.543,0.663,0.505,0.479,0.618,0.547,0.538,0.658,0.538,0.561,0.69,0.561,0.456,0.592,0.507,0.481,0.695,0.607,0.575,0.667,0.507,0.477,0.649,0.552,0.55,0.732,0.61,0.493,0.655,0.575
"sss",0.22,0.072,0.104,0.312,0.131,0.119,0.318,0.123,0.112,0.307,0.101,0.123,0.404,0.139,0.111,0.365,0.196,0.161,0.225,0.159,0.117,0.28,0.112,0.119,0.357,0.123,0.117,0.196,0.155,0.132
