"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.032,0.041,0.087,0.051,0.06,0.11,0.026,0.034,0.084,0.057,0.069,0.121,0.058,0.045,0.088,0.06,0.071,0.128,0.033,0.031,0.073,0.028,0.049,0.113,0.048,0.053,0.096,0.031,0.025,0.083
"lag_sst",0.562,0.448,0.438,0.67,0.523,0.468,0.533,0.434,0.399,0.558,0.421,0.401,0.532,0.419,0.41,0.647,0.492,0.474,0.568,0.444,0.399,0.595,0.415,0.41,0.611,0.496,0.465,0.615,0.5,0.479
"int_chl",0.458,0.598,0.551,0.388,0.569,0.546,0.488,0.617,0.535,0.467,0.608,0.563,0.535,0.637,0.542,0.376,0.541,0.492,0.442,0.612,0.565,0.424,0.598,0.548,0.429,0.565,0.507,0.418,0.54,0.508
"sss",0.065,0.024,0.103,0.047,0.01,0.065,0.038,0.017,0.085,0.075,0.012,0.084,0.054,0.02,0.098,0.108,0.023,0.089,0.058,0.011,0.081,0.072,0.012,0.086,0.063,0.009,0.069,0.085,0.014,0.098
