"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.85,NA,315,94.737,98.795
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.983,NA,303,100,98.313
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.997,NA,303,100,98.313
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.821,NA,204,89.474,98.795
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.971,NA,174,100,97.108
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.996,NA,178,100,97.59
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.895,NA,445,94.737,99.277
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.988,NA,429,100,98.795
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.998,NA,429.5,100,98.795
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.884,NA,445.5,84.211,99.759
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.986,NA,319,100,98.554
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.997,NA,322,100,98.795
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.768,NA,965,73.684,99.277
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.94,NA,783,100,93.976
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.988,NA,781,100,93.976
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.85,NA,320,94.737,98.795
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.983,NA,304,100,98.313
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.997,NA,304,100,98.313
